titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,mainDirector,numVotes,mainDirectorBirthYear,mainDirectorDeathYear,MainDirectorPrimaryProfession,mainWriter,mainWriterBirthYear,mainWriterDeathYear,MainWriterPrimaryProfession,titleLength,genderVoters,worldPromotion,Downloads,prefVotersCountry,firstShownCountry,Cash,rating
tvMovie,Eyewitness,Eyewitness,0,2017,\N,\N,Thriller,Andrew C. Erin,58,1973,\N,"writer,producer,director",Nicholas Treeshin,1977,\N,"director,editorial_department,miscellaneous",10,55.0,1,725,SZ,CZ,33162,7.39
movie,Europa Report,Europa Report,0,2013,\N,90,"Drama,Mystery,Sci-Fi",Sebastián Cordero,61196,1972,\N,"producer,director,writer",Philip Gelatt,\N,\N,"writer,director,producer",13,39603.0,1,-1,MU,MY,49878,6.35
tvEpisode,Coming Home,Coming Home,0,2004,\N,41,"Drama,Mystery",Rick Wallace,16,1948,\N,"producer,director,assistant_director",Jason Horwitch,\N,\N,"writer,producer",11,16.0,0,8168,SG,AU,39741,7.15
movie,La planque,La planque,0,2011,\N,89,"Comedy,Crime",Akim Isker,224,\N,\N,"director,assistant_director,actor",Jalil Naciri,\N,\N,"actor,producer,director",10,179.0,1,2708,SC,CK,34904,5.88
short,Before I Wake,Before I Wake,0,2009,\N,17,"Fantasy,Mystery,Short",Eric Marks,8,\N,\N,"sound_department,director,writer",Eric Marks,\N,\N,"sound_department,director,writer",13,2.0,1,1756,BV,ML,60165,6.1
movie,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,0,2013,\N,161,"Adventure,Fantasy",Peter Jackson,548066,1961,\N,"producer,director,writer",Fran Walsh,1959,\N,"writer,casting_department,producer",35,286896.0,0,2844,TF,AW,10851,7.97
tvEpisode,Surprise!,Surprise!,0,2008,\N,41,Drama,Tucker Gates,35,\N,\N,"director,producer,miscellaneous",Tom Garrigus,\N,\N,"producer,writer,miscellaneous",9,10.0,1,1569,LR,GL,34650,7.04
movie,Home Room,Home Room,0,2002,\N,133,"Crime,Drama",Paul F. Ryan,3074,\N,\N,"producer,editor,director",Paul F. Ryan,\N,\N,"producer,editor,director",9,1598.0,0,-1,KM,MQ,7296,7.38
movie,Shadow Dancer,Shadow Dancer,0,1995,\N,92,\N,Michael Paul Girard,33,1954,\N,"director,writer,composer",Michael Paul Girard,1954,\N,"director,writer,composer",13,28.0,0,8773,DO,LK,35838,5.94
tvMovie,Fake,Fake,0,2016,\N,\N,"Comedy,Romance",Thomas Acda,109,1967,\N,"actor,soundtrack,writer",Bert Bouma,\N,\N,writer,4,87.0,0,5968,NE,PL,56487,6.11
short,Meter,Meter,0,2007,\N,22,"Drama,Short",Garrick Lane,9,\N,\N,"director,writer,editor",Garrick Lane,\N,\N,"director,writer,editor",5,1.0,1,-1,UY,UM,7586,6.02
tvEpisode,Contact,Contact,0,2005,\N,\N,"Action,Animation,Sci-Fi",Mark Woollard,6,1961,\N,"director,special_effects,art_department",Gerry Anderson,1929,2012,"writer,producer,director",7,2.0,0,-1,MH,LC,14964,7.96
movie,The Sorcerer's Apprentice,Carodejuv ucen,0,1978,\N,73,"Animation,Fantasy,Horror",Karel Zeman,769,1910,1989,"writer,director,animation_department",Otfried Preußler,1923,2013,writer,14,735.0,1,3586,TV,CL,26077,7.83
movie,Budapesti mesék,Budapesti mesék,0,1977,\N,90,Drama,István Szabó,160,1938,\N,"director,writer,actor",István Szabó,1938,\N,"director,writer,actor",15,66.0,1,8472,GE,TT,26712,6.98
short,Shout,Shout,0,2005,\N,17,"Drama,Short",Lillian Wang,13,\N,\N,"writer,sound_department,director",Lillian Wang,\N,\N,"writer,sound_department,director",5,11.0,1,397,CG,HT,20859,7.13
tvEpisode,Fear,Fear,0,1995,\N,\N,Western,Ken Jubenvill,8,\N,\N,"director,editor,producer",Gregory S. Dinallo,\N,\N,"writer,producer,miscellaneous",4,3.0,0,2562,GE,OM,27676,7.27
movie,"Caltiki, the Immortal Monster",Caltiki il mostro immortale,0,1959,\N,76,"Adventure,Horror,Sci-Fi",Mario Bava,918,1914,1980,"cinematographer,director,special_effects",Filippo Sanjust,1925,1992,"writer,costume_designer,production_designer",27,452.0,1,-1,GH,GB,62305,5.7
tvSpecial,XX premios Goya,XX premios Goya,0,2006,\N,\N,\N,Fernando Méndez-Leite,40,1944,\N,"director,writer,actor",Fernando Méndez-Leite,1944,\N,"director,writer,actor",15,16.0,0,-1,ZW,AS,1506,5.42
movie,Traitor,Namak Haraam,0,1973,\N,146,Drama,Hrishikesh Mukherjee,1288,1922,2006,"director,editor,writer",Biresh Chatterjee,\N,\N,"writer,director,assistant_director",12,903.0,1,463,KG,ID,29607,5.23
movie,Simon Says,Simon Says,0,1998,\N,91,\N,Jim O'Malley,26,\N,\N,"actor,writer,director",Jim O'Malley,\N,\N,"actor,writer,director",10,2.0,1,4748,CH,AQ,8360,3.85
tvEpisode,The Ghost,The Ghost,0,2011,\N,\N,Comedy,Jeff Beesley,12,\N,\N,"director,producer,writer",Kevin White,\N,\N,"writer,producer,miscellaneous",9,2.0,0,6243,LC,BV,54879,4.6
movie,Once Upon a Time,Once Upon a Time,0,1944,\N,89,"Comedy,Fantasy",Alexander Hall,765,1894,1968,"director,editor,actor",Lewis Meltzer,1911,1995,"writer,soundtrack",16,188.0,1,1464,HU,BR,53482,7.9
movie,The Aviator,The Aviator,0,1929,\N,75,Comedy,Roy Del Ruth,7,1893,1961,"director,writer,producer",De Leon Anthony,1901,1979,"writer,editor,director",11,2.0,0,7842,MF,KG,54008,7.59
tvMovie,Read It and Weep,Read It and Weep,0,2006,\N,84,"Comedy,Drama,Family",Paul Hoen,4554,\N,\N,"director,producer,miscellaneous",Patrick J. Clifton,\N,\N,"writer,actor,producer",16,1461.0,1,8773,BV,VA,17758,6.12
tvSpecial,The 39th Annual People's Choice Awards,The 39th Annual People's Choice Awards,0,2013,\N,\N,\N,Bruce Leddy,151,\N,\N,"director,producer,writer",Rachel Bloom,1987,\N,"actress,writer,soundtrack",38,57.0,0,6891,KW,HN,9261,6.92
tvMovie,The Phantom,The Phantom,0,1961,\N,\N,Action,Harold Daniels,74,1903,1971,"director,actor,writer",John Carr,\N,\N,"director,writer,editor",11,24.0,1,2921,YE,ID,4635,5.83
movie,Dead Eyes of London,Die toten Augen von London,0,1961,\N,104,"Crime,Horror,Mystery",Alfred Vohrer,788,1914,1986,"director,actor,assistant_director",Edgar Wallace,1875,1932,"writer,director,producer",26,427.0,0,8101,BB,SB,9350,5.94
tvEpisode,Speed,Speed,0,2017,\N,21,"Adventure,Comedy,Thriller",Jim Field Smith,92,1979,\N,"director,writer,producer",Justin Shipley,\N,\N,"writer,producer,actor",5,18.0,0,-1,AF,AU,29548,7.79
movie,Before I Fall,Before I Fall,0,2017,\N,98,"Drama,Fantasy,Mystery",Ry Russo-Young,34590,1981,\N,"director,actress,writer",Maria Maggenti,1962,\N,"miscellaneous,producer,writer",13,20427.0,1,7565,MW,CK,4769,6.24
tvMovie,The Barefoot Executive,The Barefoot Executive,0,1995,\N,97,Comedy,Susan Seidelman,121,1952,\N,"director,producer,writer",Joseph L. McEveety,1926,1976,"assistant_director,writer,producer",22,91.0,1,5584,IN,BJ,4905,6.09
tvEpisode,Dansu in za vanpaia bando,Dansu in za vanpaia bando,0,2010,\N,23,"Action,Animation,Drama",Kouhei Hatano,10,\N,\N,"art_department,director,animation_department",Nozomu Tamaki,1966,\N,"writer,art_department",25,7.0,1,8127,TC,NP,59899,6.4
movie,Answer This!,Answer This!,0,2011,\N,105,Comedy,Christopher Farah,915,\N,\N,"director,writer,producer",Christopher Farah,\N,\N,"director,writer,producer",12,485.0,1,5925,MU,SB,12189,5.77
movie,The Phenom,The Phenom,0,2016,\N,90,"Drama,Sport",Noah Buschel,1835,1978,\N,"director,writer",Noah Buschel,1978,\N,"director,writer",10,1258.0,1,-1,HU,CA,51862,5.24
movie,L'uomo perfetto,L'uomo perfetto,0,2005,\N,95,Comedy,Luca Lucini,508,1967,\N,"director,producer,writer",Lucia Moisio,\N,\N,"writer,director,camera_department",15,415.0,0,4940,SC,CO,13392,7.21
movie,Nick of Time,Nick of Time,0,1995,\N,90,"Action,Crime,Drama",John Badham,35742,1939,\N,"director,producer,actor",Patrick Sheane Duncan,1947,\N,"writer,producer,director",12,21291.0,1,3144,PR,JE,22217,6.78
tvEpisode,The Game,The Game,0,1985,\N,\N,"Crime,Drama",George Kaczender,5,1933,2016,"director,editor,writer",Tim Dunphy,\N,\N,"writer,actor",8,4.0,1,2674,HN,UG,21297,8.26
movie,Gods and Generals,Gods and Generals,0,2003,\N,219,"Biography,Drama,History",Ron Maxwell,14266,1949,\N,"director,producer,writer",Jeff Shaara,1952,\N,"actor,writer,producer",17,3168.0,1,1114,CI,IS,11541,6.48
movie,Triage,Triage,0,2009,\N,99,"Drama,Mystery,War",Danis Tanovic,9322,1969,\N,"director,writer,producer",Danis Tanovic,1969,\N,"director,writer,producer",6,6887.0,0,-1,SA,BV,30400,7.02
movie,Wrong Move,Falsche Bewegung,0,1975,\N,103,Drama,Wim Wenders,2155,1945,\N,"director,producer,writer",Peter Handke,1942,\N,"writer,director,actor",16,477.0,0,226,IS,BL,10750,7.83
short,Fighter,Fighter,0,2017,\N,7,"Drama,Short",Bugsy Riverbank-Steel,13,\N,\N,director,Guy Bolton,\N,\N,writer,7,12.0,0,5891,SM,AL,2933,7.77
movie,Kill Command,Kill Command,0,2016,\N,99,"Action,Horror,Sci-Fi",Steven Gomez,11058,\N,\N,"visual_effects,director,writer",Steven Gomez,\N,\N,"visual_effects,director,writer",12,3428.0,0,2832,AO,HT,15151,5.09
tvMiniSeries,Ring of Fire,Ring of Fire,0,2012,\N,\N,"Drama,Sci-Fi",Paul Shapiro,769,1955,\N,"director,writer,producer",Michael Vickerman,\N,\N,"writer,producer,director",12,147.0,1,4876,CR,FK,9320,5.7
short,Sylvia,Sylvia,0,2018,\N,20,"Drama,Short",Richard Prendergast,8,\N,\N,"director,writer",Richard Prendergast,\N,\N,"director,writer",6,7.0,0,6373,AX,TV,12494,6.78
tvSpecial,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,0,2009,\N,60,"Comedy,Documentary",Manny Rodriguez,1897,\N,\N,"director,camera_department",Gabriel Iglesias,1976,\N,"actor,producer,writer",43,1342.0,0,1268,MZ,CW,45449,7.21
tvEpisode,Chapter 4,Chapter 4,0,2009,\N,26,"Comedy,Drama,Sport",David Gordon Green,388,1975,\N,"producer,director,writer",Shawn Harwell,\N,\N,"producer,writer,camera_department",9,119.0,1,6407,GA,OM,40903,7.0
tvSeries,Hoe overleef ik?,Hoe overleef ik?,0,2011,2012,\N,Drama,Remy van Heugten,34,1976,\N,"director,writer,assistant_director",Daan Bakker,\N,\N,"writer,director",16,7.0,1,7172,UM,CD,57610,7.59
tvEpisode,The Great Pretender,The Great Pretender,0,1995,\N,21,"Comedy,Family,Sport",Mark Linn-Baker,10,1954,\N,"actor,director,producer",Jeff Franklin,1955,\N,"producer,writer,music_department",19,8.0,1,2155,BM,JO,50854,8.22
movie,Janie Jones,Janie Jones,0,2010,\N,114,"Biography,Drama,Music",David M. Rosenthal,2007,1969,\N,"director,writer,producer",David M. Rosenthal,1969,\N,"director,writer,producer",11,972.0,1,493,KM,LY,33563,6.94
movie,The Pharmacist,Die Apothekerin,0,1997,\N,108,"Comedy,Crime,Drama",Rainer Kaufmann,892,1959,\N,"director,writer,actor",Ingrid Noll,1935,\N,"writer,soundtrack",15,448.0,0,-1,NO,SA,37446,6.19
short,8 Ball Bunny,8 Ball Bunny,0,1950,\N,7,"Animation,Comedy,Family",Chuck Jones,1044,1912,2002,"animation_department,director,producer",Michael Maltese,1908,1981,"writer,soundtrack,actor",12,504.0,1,5013,KR,BF,1468,6.3
tvEpisode,Run Like Hell,Run Like Hell,0,2002,\N,\N,"Animation,Comedy",Andy Bartlett,7,\N,\N,"animation_department,art_department,director",David Freedman,\N,\N,"writer,director,producer",13,0.0,0,-1,TN,CF,27966,3.54
movie,Ringul,Ringul,0,1984,\N,96,Drama,Sergiu Nicolaescu,257,1930,2013,"director,actor,writer",Ioan Grigorescu,\N,\N,writer,6,245.0,0,3509,CL,OM,31196,7.13
tvSeries,Death Valley Days,Death Valley Days,0,1952,1970,25,Western,David Orrick McDearmon,532,1914,1979,"director,actor",Harold Shumate,1893,1983,"writer,producer,miscellaneous",17,156.0,1,8409,MK,YE,54990,6.54
tvSeries,La commanderie,La commanderie,0,2010,\N,52,"Adventure,History,Romance",Didier Le Pêcheur,82,1959,\N,"writer,director,sound_department",Ludovic Abgrall,\N,\N,"writer,actor",14,22.0,0,4008,DZ,GN,12379,6.87
short,It's in the Air,Comme un air,0,2006,\N,9,Short,Yohann Gloaguen,42,\N,\N,"director,writer,assistant_director",Yohann Gloaguen,\N,\N,"director,writer,assistant_director",12,12.0,1,3534,UG,BG,26100,7.7
tvSeries,Violetta,Violetta,0,2012,\N,45,"Drama,Family,Music",Sebastián Pivotto,1721,1971,\N,"director,assistant_director,writer",Solange Keoleyan,\N,\N,writer,8,1403.0,1,1572,RU,GH,38608,6.63
movie,Scratch,Scratch,0,2015,\N,95,"Action,Comedy,Crime",Maninder Chana,85,\N,\N,"writer,director,actor",Maninder Chana,\N,\N,"writer,director,actor",7,10.0,0,1568,ZM,AT,37378,8.09
movie,Beverly Hills Cop,Beverly Hills Cop,0,1984,\N,105,"Action,Comedy,Crime",Martin Brest,143701,1951,\N,"director,producer,actor",Daniel Petrie Jr.,1952,\N,"producer,writer,director",17,75016.0,1,7770,KH,DE,58870,7.66
movie,Born on the Fourth of July,Born on the Fourth of July,0,1989,\N,145,"Biography,Drama,War",Oliver Stone,87084,1946,\N,"producer,director,writer",Ron Kovic,1946,\N,"writer,actor,miscellaneous",26,23918.0,1,-1,LA,AQ,29142,7.58
movie,Revenge of the Ninja,Revenge of the Ninja,0,1983,\N,90,"Action,Crime,Drama",Sam Firstenberg,3721,1950,\N,"director,assistant_director,writer",James R. Silke,\N,\N,"writer,camera_department,costume_designer",20,3590.0,1,5756,CD,IO,27637,6.4
movie,Monsieur Gangster,Les tontons flingueurs,0,1963,\N,105,"Action,Comedy,Crime",Georges Lautner,4598,1926,2013,"director,writer,assistant_director",Michel Audiard,1920,1985,"writer,director,actor",22,2314.0,0,7897,AS,SI,37364,6.71
tvEpisode,In the Rough,In the Rough,0,2005,\N,44,"Crime,Drama,Fantasy",Duane Clark,135,\N,\N,"director,producer,assistant_director",Glenn Gordon Caron,1954,\N,"writer,producer,director",12,115.0,0,4253,MP,VU,41823,6.66
tvEpisode,Caddyshack II,Caddyshack II,0,2014,\N,35,Comedy,Brad Jones,18,1981,\N,"editor,producer,writer",Brad Jones,1981,\N,"editor,producer,writer",13,7.0,0,6457,NO,MP,52951,5.05
movie,The First Traveling Saleslady,The First Traveling Saleslady,0,1956,\N,92,"Comedy,Western",Arthur Lubin,476,1898,1995,"director,producer,actor",Devery Freeman,1913,2005,"producer,writer",29,290.0,1,2553,BW,AL,32405,5.62
tvEpisode,All In,All In,0,2010,\N,21,"Drama,Family",Jamie Babbit,16,1970,\N,"director,producer,miscellaneous",Bert V. Royal,1977,\N,"writer,producer,casting_department",6,7.0,1,4219,FK,RS,1444,5.45
movie,Case 39,Case 39,0,2009,\N,109,"Horror,Mystery,Thriller",Christian Alvart,68680,1974,\N,"director,writer,producer",Ray Wright,\N,\N,writer,7,40907.0,0,-1,SK,RO,46249,6.63
tvEpisode,Genius,Genius,0,2003,\N,44,"Crime,Drama,Mystery",Jace Alexander,121,1964,\N,"director,producer,actor",Dick Wolf,1946,\N,"writer,producer,miscellaneous",6,59.0,0,6900,MS,SS,35603,6.75
tvEpisode,Simon Sez,Simon Sez,0,2000,\N,\N,"Drama,Mystery,Thriller",Jay Tobias,11,\N,\N,"assistant_director,director,producer",David E. Kelley,1956,\N,"writer,producer,miscellaneous",9,1.0,1,5388,LS,AM,56006,4.65
short,Yardbird,Yardbird,0,2012,\N,13,Short,Michael Spiccia,311,\N,\N,"producer,director,assistant_director",Julius Avery,\N,\N,"director,writer,editor",8,190.0,0,71,IQ,PE,50871,6.92
short,Bananas,Bananas,0,2004,\N,10,"Comedy,Short",Brett Hershey,22,\N,\N,"producer,director,actor",Jon Cofinas,\N,\N,"actor,writer,producer",7,15.0,1,6467,FK,AS,26377,7.07
movie,Isle of Dogs,Isle of Dogs,0,2011,\N,90,"Action,Crime,Thriller",Tammi Sutton,488,1971,\N,"producer,director,actress",Sean Hogan,\N,\N,"writer,director,editor",12,344.0,1,3002,ZA,MU,44808,8.16
tvSeries,Spooky,Spooky,0,1983,\N,25,"Family,Horror",Richard Handford,15,\N,\N,"producer,director,writer",R. Chetwynd-Hayes,1919,2001,writer,6,9.0,0,1450,BB,AM,29683,6.02
tvEpisode,Encounter,Encounter,0,2015,\N,24,"Animation,Drama,Fantasy",Mitsutaka Noshitani,20,\N,\N,"director,miscellaneous,art_department",Jun Maeda,1975,\N,"composer,writer,soundtrack",9,18.0,1,6636,BO,CD,6199,2.92
tvEpisode,Showdown,Showdown,0,1960,\N,60,Western,Lewis Allen,84,1905,2000,"director,production_manager,producer",Dean Riesner,1918,2002,"writer,miscellaneous,actor",8,45.0,1,5521,TL,TC,25916,6.37
movie,The Monkey's Paw,The Monkey's Paw,0,1933,\N,58,Horror,Ernest B. Schoedsack,64,1893,1979,"director,cinematographer,producer",W.W. Jacobs,1863,1943,writer,16,3.0,1,8670,KY,AT,15949,3.82
movie,Distorted,Distorted,0,2018,\N,86,"Action,Crime,Mystery",Rob W. King,4911,1959,\N,"director,writer,producer",Arne Olsen,\N,\N,"writer,actor,director",9,2533.0,0,1564,IE,SO,23325,4.37
video,Captive,Captive,1,2000,\N,81,"Adult,Crime,Drama",Michael Raven,5,1969,\N,"director,producer,camera_department",George Kaplan,1951,\N,"writer,actor,production_manager",7,2.0,1,2912,MQ,DM,59106,5.94
movie,The Aviator's Wife,La femme de l'aviateur,0,1981,\N,106,"Comedy,Drama,Romance",Éric Rohmer,2414,1920,2010,"director,writer,actor",Éric Rohmer,1920,2010,"director,writer,actor",22,2053.0,1,9965,IT,IM,11362,7.26
tvEpisode,Camelot,Camelot,0,1973,\N,\N,Comedy,Jim Franklin,18,\N,\N,"director,producer,editor",Graeme Garden,1943,\N,"writer,actor,miscellaneous",7,7.0,0,3960,MM,AW,48760,6.21
video,Martial Law II: Undercover,Martial Law II: Undercover,0,1991,\N,91,"Action,Crime",Kurt Anderson,527,\N,\N,"producer,director,writer",Richard Brandes,\N,\N,"writer,producer,actor",26,90.0,0,4541,MV,VU,57841,6.05
tvEpisode,The Initiation,The Initiation,0,2003,\N,50,"Biography,Crime,Documentary",Joe Wiecha,10,\N,\N,"director,writer,assistant_director",Mila Marvizon,\N,\N,"producer,writer,miscellaneous",14,1.0,0,8152,HU,SS,28903,6.02
movie,L'assassino è costretto ad uccidere ancora,L'assassino è costretto ad uccidere ancora,0,1975,\N,90,Thriller,Luigi Cozzi,920,1947,\N,"director,writer,actor",Adriano Bolzoni,1919,2005,"writer,director",42,188.0,0,2139,BL,BH,56711,6.49
movie,Taped,Taped,0,2012,\N,90,Thriller,Diederik Van Rooijen,1350,\N,\N,"director,writer,camera_department",Marnie Blok,1962,\N,"actress,writer",5,885.0,0,5150,IN,FJ,40364,6.09
movie,The Pacifier,The Pacifier,0,2005,\N,95,"Action,Comedy,Drama",Adam Shankman,77259,1964,\N,"producer,miscellaneous,director",Thomas Lennon,1970,\N,"actor,producer,writer",12,74296.0,0,-1,MC,GL,17469,6.68
video,Raptor,Raptor,0,2001,\N,81,"Action,Fantasy,Horror",Jim Wynorski,1058,1950,\N,"director,writer,producer",Frances Doel,\N,\N,"miscellaneous,writer,producer",6,794.0,1,8225,RE,LR,24420,2.72
movie,Underbelly,Underbelly,0,2013,\N,100,"Action,Thriller",Kye Loren,17,\N,\N,"actor,director,writer",Homera Knight,\N,\N,"assistant_director,writer,producer",10,14.0,0,1724,SB,BS,11004,7.2
movie,Partners,Partners,0,2009,\N,130,"Action,Crime",Peter James Iengo,64,\N,\N,"producer,director,editor",Peter James Iengo,\N,\N,"producer,director,editor",8,31.0,0,2595,GM,BG,15713,5.38
tvEpisode,The Gods Must Be Crazy,The Gods Must Be Crazy,0,2008,\N,60,"Comedy,Crime,Drama",Jeff Bleckner,166,1943,\N,"director,producer,writer",David E. Kelley,1956,\N,"writer,producer,miscellaneous",22,38.0,0,6564,BT,TT,24150,7.99
tvSeries,Women in Love,Mulheres Apaixonadas,0,2003,\N,50,"Drama,Romance",Marcelo Travesso,356,\N,\N,director,Manoel Carlos,1933,\N,"writer,actor,producer",20,354.0,0,9897,PK,AW,48114,7.06
movie,Dance of the Dead,Dance of the Dead,0,2008,\N,87,"Comedy,Horror",Gregg Bishop,10701,\N,\N,"director,producer,writer",Joe Ballarini,\N,\N,"writer,director,producer",17,8804.0,1,7284,NP,KI,35666,5.13
tvEpisode,The Mask,The Mask,0,2014,\N,11,"Action,Animation,Comedy",Luke Cormican,85,\N,\N,"director,art_department,animation_department",J.M. DeMatteis,1953,\N,writer,8,50.0,1,1396,ES,JP,57447,7.98
movie,NH10,NH10,0,2015,\N,115,"Action,Crime,Drama",Navdeep Singh,10710,\N,\N,"director,actor,miscellaneous",Sudip Sharma,\N,\N,"writer,producer,assistant_director",4,10707.0,1,6812,ST,BR,44152,6.41
tvEpisode,Hoax,Hoax,0,1977,\N,53,Drama,Jay Sandrich,28,1932,\N,"director,assistant_director,producer",James L. Brooks,1940,\N,"writer,producer,miscellaneous",4,22.0,0,4296,VE,CL,55905,6.61
short,Il viaggio,Il viaggio,0,2004,\N,11,Short,Salvatore Tolve,9,1988,\N,"producer,director,writer",Salvatore Tolve,1988,\N,"producer,director,writer",10,6.0,1,7010,GN,NL,17902,6.43
movie,Oyster Farmer,Oyster Farmer,0,2004,\N,91,"Comedy,Crime,Drama",Anna Reeves,1162,\N,\N,"writer,director",Anna Reeves,\N,\N,"writer,director",13,222.0,0,9517,RS,MX,41283,7.1
tvSeries,Sila,Sila,0,2006,2008,70,"Drama,Mystery,Romance",Yasin Uslu,1084,\N,\N,"director,cinematographer,camera_department",Peri Oruç,\N,\N,writer,4,711.0,1,9846,PH,LV,27778,7.58
tvEpisode,Heavyweight,Heavyweight,0,1973,\N,60,"Action,Adventure,Comedy",Dennis Donnelly,42,1942,\N,"director,assistant_director,actor",Harold Jack Bloom,1924,1999,"writer,producer,miscellaneous",11,37.0,0,3091,MZ,KI,5175,7.52
movie,The Prince and the Evening Star,Princ a Vecernice,0,1979,\N,86,"Adventure,Comedy,Family",Václav Vorlícek,555,1930,\N,"director,writer,miscellaneous",Jirí Brdecka,1917,1982,"writer,director,actor",17,511.0,1,1080,ET,LU,48916,7.31
tvSeries,The Arsenio Hall Show,The Arsenio Hall Show,0,1989,1994,60,"Comedy,Family,Music",Todd Fischer,656,1970,\N,"director,writer,producer",Arsenio Hall,1956,\N,"actor,writer,producer",21,113.0,1,1908,BZ,CO,55898,5.2
tvEpisode,Guess Who's Coming to Dinner,Guess Who's Coming to Dinner,0,1999,\N,43,"Drama,Romance",Jim Charleston,113,\N,\N,"assistant_director,director,miscellaneous",Kevin Williamson,1965,\N,"writer,producer,actor",28,37.0,0,7332,PT,NU,18486,7.52
movie,Pushover,Pushover,0,1954,\N,88,"Crime,Drama,Film-Noir",Richard Quine,1846,1920,1989,"director,actor,writer",Roy Huggins,1914,2002,"writer,producer,production_manager",8,985.0,1,7593,PF,KZ,59273,6.4
tvEpisode,Bird of Prey,Bird of Prey,0,1999,\N,\N,"Horror,Sci-Fi",Garner Simmons,14,\N,\N,"producer,miscellaneous,writer",Richard Barton Lewis,\N,\N,"producer,writer,miscellaneous",12,4.0,0,3057,UZ,SS,12358,5.29
tvEpisode,Home,Home,0,2016,\N,33,"Action,Comedy,Fantasy",Rick Jacobson,1565,\N,\N,"director,producer,camera_department",Craig DiGregorio,\N,\N,"producer,writer,miscellaneous",4,1423.0,0,2919,DM,TN,10348,8.54
tvEpisode,Blood Pressure,Blood Pressure,0,2014,\N,43,"Horror,Mystery,Thriller",Spencer Susser,344,\N,\N,"editor,director,writer",Brian McGreevy,\N,\N,"writer,producer",14,275.0,1,77,SI,PR,33738,5.8
tvSeries,Les Dalton,Les Dalton,0,2009,2013,7,"Animation,Comedy,Western",Jim Gomez,24,\N,\N,"animation_department,director,writer",Yves Coulon,\N,\N,"writer,miscellaneous",10,23.0,1,8020,TD,BT,633,5.18
